timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
160439725,0.93893623,0.07070049,0.016146122,0.33636233,0.25600153,1.188862,9.705544,-1.141226,7.867091,-0.32781082,0
160473059,0.93891656,0.0698039,0.017835896,0.3365192,0.14919373,1.1800498,9.723888,-0.84845316,6.2403226,-0.27268574,0
160506393,0.938871,0.069327235,0.019610794,0.33664602,0.19863907,1.1927329,9.718967,0.61593765,6.0221467,-0.33943886,0
160539727,0.9388484,0.06880858,0.021442076,0.33670378,0.11466193,1.2267439,9.80372,0.5473597,6.2337594,-0.6087053,0
160573061,0.93882394,0.06840074,0.02343493,0.33672237,0.106036745,1.2318673,9.706833,1.0976235,6.61655,-0.76655024,0
160606395,0.9387758,0.06792926,0.025095027,0.3368323,0.05701638,1.2531908,9.714282,0.5072182,5.6387444,-0.37432343,0
160639729,0.93875825,0.06701191,0.026925584,0.33692396,-0.026061872,1.245035,9.807582,-0.73807526,6.6971717,-0.54978985,0
160673063,0.93873143,0.065776445,0.028499395,0.33711213,0.0032561384,1.1984353,9.805462,-2.0666707,6.259404,-0.2002338,0
160706397,0.93872595,0.06473988,0.029879993,0.33720863,-0.07150376,1.1933436,9.830422,-1.641794,5.381848,-0.46289212,0
160739731,0.93869567,0.06408704,0.030982297,0.33731812,-0.078294426,1.1924431,9.892505,-0.7197234,4.0435452,-0.29544896,0
160773065,0.9386649,0.063555844,0.032220438,0.3373882,-0.20169629,1.2187294,9.829967,-0.16322339,4.330984,-0.4431639,0
160806399,0.938641,0.06315562,0.03337642,0.33741707,-0.20027852,1.1767145,9.886602,0.16850278,3.9023805,-0.55369544,0
160839733,0.93860775,0.06314062,0.03440665,0.3374094,-0.1772472,1.186426,9.669547,1.2738382,3.041153,-0.5936,0
160873067,0.93859935,0.0625284,0.035703186,0.3374121,-0.11266763,1.2151959,9.681144,-0.34949178,4.5914207,-0.71985793,0
160906401,0.9385467,0.06206081,0.036952276,0.33751056,-0.25870863,1.1548897,9.686938,0.06176824,4.296426,-0.335757,0
160939735,0.9385112,0.06241294,0.038334496,0.33738998,-0.3122113,1.1679939,9.534244,2.8870997,3.7236297,-0.99019367,0
160973069,0.93849933,0.06199924,0.039640147,0.33734807,-0.2493168,1.2130326,9.621726,0.31349632,4.376779,-0.8509565,0
161006403,0.9385562,0.060501724,0.040722445,0.33733314,-0.30260068,1.2088318,9.60834,-3.4588177,4.909083,-0.9459287,0
161039737,0.93859684,0.058479566,0.041929234,0.33742902,-0.26470748,1.1708406,9.605231,-5.0178785,5.9450173,-0.67021453,0
161073071,0.9385583,0.057192914,0.043476187,0.33756077,-0.3315935,1.1052575,9.6828985,-2.2369187,6.2086473,-0.42957008,0
161106405,0.9385399,0.05677354,0.04492111,0.3374932,-0.38233536,1.1668732,9.945686,0.47166112,4.8301115,-0.9516273,0
161139739,0.93854463,0.05607844,0.045912758,0.33746287,-0.39308596,1.1715903,9.933477,-0.9524148,3.690781,-0.8155597,0
161173073,0.9385188,0.05627724,0.047391456,0.33729726,-0.44474682,1.1719744,9.791753,2.5257876,4.203241,-1.1727226,0
161206407,0.93849033,0.05632506,0.048450887,0.33721823,-0.43149078,1.2515789,9.937201,1.5401145,3.0416849,-0.8361908,0
161239741,0.93844134,0.055646148,0.049163666,0.33736396,-0.46012816,1.2074115,9.700932,-1.2394177,2.8127515,-0.14222093,0
161273075,0.93842703,0.05531088,0.050024834,0.3373322,-0.46911585,1.1801312,9.627082,0.0655333,2.852714,-0.7284893,0
161306409,0.93837273,0.05497923,0.05075804,0.33742777,-0.4448126,1.2251284,9.637573,-0.0849125,2.466692,-0.2484944,0
161339743,0.9383023,0.055096544,0.05190563,0.33742982,-0.51694304,1.2056267,9.474539,1.8636285,3.2674544,-0.53280187,0
161373077,0.9382042,0.05498184,0.053302236,0.33750364,-0.43880007,1.2500592,9.482791,1.3966129,4.358127,-0.35689384,0
161406411,0.9380448,0.054548476,0.054723706,0.33778968,-0.53345627,1.233227,9.394624,0.37067673,4.8598413,0.33652216,0
161439745,0.9379242,0.053517092,0.056301016,0.33803052,-0.58969986,1.1800328,9.50728,-1.3748711,6.0409403,0.0027373587,0
161473079,0.93779206,0.05248072,0.05785422,0.3382972,-0.5682896,1.1834383,9.551252,-1.4203081,5.976288,0.10342733,0
161506413,0.9376762,0.05116474,0.05962448,0.33851215,-0.70101225,1.1607295,9.742989,-2.0597682,6.988785,-0.18094105,0
161539747,0.93761873,0.049991135,0.06097221,0.33860642,-0.70196885,1.1905731,9.824498,-2.0761855,5.427887,-0.5352096,0
161573081,0.9374553,0.04919377,0.06256879,0.33888504,-0.7018444,1.2065763,9.697485,-0.59277415,5.8462386,0.21681479,0
161606415,0.93732196,0.04821588,0.06409608,0.3391087,-0.7512785,1.1888264,9.877075,-1.2474225,5.8178163,-0.023717372,0
161639749,0.93722874,0.047216844,0.06521344,0.33929378,-0.8131222,1.2393643,9.83074,-1.7902832,4.5068216,-0.13261618,0
161673083,0.9370696,0.04633925,0.06636209,0.3396316,-0.8272645,1.2032775,9.743537,-1.3859419,4.505752,0.45876518,0
161706417,0.9368873,0.045538947,0.067725845,0.3399733,-0.8102344,1.1361915,9.706151,-0.8824411,5.1147013,0.4823417,0
161739751,0.9367084,0.044702906,0.06881679,0.34035778,-0.8102057,1.1777962,9.786755,-1.3254447,4.284247,0.64812636,0
161773085,0.9364732,0.043855865,0.06972375,0.34093043,-0.8800944,1.1279336,9.661108,-1.6113528,3.7478144,1.3447855,0
161806419,0.9362074,0.043552138,0.07081149,0.3414743,-0.98270893,1.0838428,9.641638,0.36208364,3.695731,1.389819,0
161839753,0.93600154,0.04355377,0.072017215,0.3417862,-0.95352554,1.080421,9.498542,1.5321231,3.666212,0.6280523,0
161873087,0.9358125,0.042550188,0.07336815,0.3421427,-0.96402884,1.1164747,9.548346,-1.5439852,5.31651,0.47958195,0
161906421,0.9356245,0.041463643,0.074741475,0.34249297,-1.0162172,1.0284629,9.664923,-1.7814538,5.484991,0.43295407,0
161939755,0.93542224,0.040733594,0.07607383,0.34283948,-1.0525547,1.1160853,9.644663,-0.67779547,4.9359946,0.5319984,0
161973089,0.93522274,0.039694633,0.07740962,0.3432066,-1.088662,1.0712463,9.776888,-1.6717479,5.313174,0.5131603,0
162006423,0.9350623,0.038998608,0.0784567,0.34348574,-1.1256388,1.0669606,9.784898,-0.88997746,3.9578574,0.3135667,0
162039757,0.9349394,0.03815341,0.07974451,0.34361818,-1.1556344,1.1235664,9.755987,-1.0492566,4.877572,-0.2769118,0
162073091,0.9348048,0.03720354,0.08085494,0.34382924,-1.1190256,1.0782943,9.720115,-1.6146189,4.4449353,-0.014400746,0
162106425,0.934645,0.0365562,0.08198654,0.34406528,-1.1446342,1.1157956,9.782385,-0.6195969,4.1657686,0.17414396,0
162139759,0.93449175,0.03589288,0.08286294,0.3443409,-1.1524881,1.1026955,9.755812,-0.98409784,3.3683112,0.31883657,0
162173093,0.9342734,0.03582838,0.083676375,0.3447433,-1.219534,1.079425,9.60639,0.83741045,2.4915042,0.981341,0
162206427,0.9340687,0.035753895,0.08458599,0.34508348,-1.2289505,1.1322153,9.709842,0.9352892,2.8003097,0.75226736,0
162239761,0.9338808,0.034816906,0.085390046,0.34548962,-1.2538352,1.0900441,9.586992,-1.9810594,3.4881651,0.7084378,0
162273095,0.93369997,0.03378648,0.08628944,0.34585726,-1.2916063,1.044611,9.551317,-2.1571789,3.8986669,0.53905463,0
162306429,0.9335001,0.032930076,0.08718081,0.34625527,-1.2574044,1.0747318,9.538588,-1.6140549,3.6750355,0.71037793,0
162339763,0.9332289,0.03183447,0.08814345,0.34684473,-1.3150724,1.1047459,9.509491,-2.3460665,4.2321444,1.3298086,0
162373097,0.9329728,0.03066972,0.08905283,0.347406,-1.3555256,1.1002795,9.645374,-2.625213,4.1365323,1.2096914,0
162406431,0.9326704,0.030085267,0.09014938,0.3479859,-1.3912438,1.0613618,9.509917,-0.54266924,4.0605774,1.4898046,0
162439765,0.9323783,0.029772934,0.09133632,0.34848547,-1.3890857,1.0884713,9.538434,0.46206278,4.0124383,1.2931182,0
162473099,0.93205523,0.028841775,0.09251761,0.34911573,-1.4016079,1.1255848,9.55576,-1.5682917,4.7597666,1.5663804,0
162506433,0.9316826,0.0277282,0.093936935,0.34982106,-1.464239,1.0869956,9.557862,-1.8866134,5.764804,1.7862916,0
162539767,0.9312806,0.027430937,0.09535855,0.35052913,-1.4702351,1.0819951,9.535278,0.73327583,4.7996264,2.090538,0
162573101,0.9308304,0.026998641,0.096603185,0.35141686,-1.5275104,1.1218982,9.58609,0.032512132,4.428268,2.6998963,0
162606435,0.9304327,0.02590828,0.098037034,0.35215423,-1.5928371,1.0460831,9.598725,-1.8004968,5.797108,1.9233581,0
162639769,0.93006027,0.025046716,0.09944782,0.3528043,-1.5877466,1.0924901,9.552009,-1.0693179,5.4296737,1.6955456,0
162673103,0.92961013,0.023737205,0.10069169,0.35372728,-1.6243819,1.1418098,9.648988,-2.7922978,5.48996,2.5306673,0
162706437,0.9291034,0.022626318,0.102105245,0.3547248,-1.6194881,1.0133246,9.600672,-1.972371,5.816407,2.8921266,0
162739771,0.92851025,0.021674283,0.10349402,0.35593307,-1.6786711,1.0567752,9.692566,-1.5625355,5.590625,3.7319868,0
162773105,0.9280048,0.021081682,0.104556546,0.35697427,-1.750913,1.0366695,9.718749,-0.7611264,4.0651813,3.2428663,0
162806439,0.9274882,0.020695236,0.10581061,0.35796875,-1.7527891,1.0529869,9.587339,0.14802547,4.423773,3.1733668,0
162839773,0.9269639,0.01993803,0.10688394,0.3590491,-1.8180622,1.0758989,9.657748,-1.2885755,4.3122454,3.3403137,0
162873107,0.9264197,0.019086357,0.10768109,0.3602599,-1.7833406,1.0567205,9.481076,-1.9779415,3.5644217,3.7668579,0
162906441,0.92581844,0.018264772,0.108784385,0.3615147,-1.8362974,1.0247964,9.549985,-1.5167145,4.5260835,3.9731433,0
162939775,0.9252094,0.017399883,0.109598905,0.36286774,-1.7940252,1.0803448,9.554916,-2.0506623,3.6696002,4.300979,0
162973109,0.92452437,0.0164653,0.11075447,0.36430392,-1.8487513,1.0637448,9.431847,-1.8755038,4.875275,4.6184945,0
163006443,0.9238485,0.015806343,0.112153664,0.36561745,-1.9461514,1.0369666,9.482015,-0.6496601,5.293383,4.313652,0
163039777,0.92312765,0.015004233,0.1135208,0.3670467,-1.8830043,1.0359071,9.470537,-1.1879243,5.3943048,4.6882515,0
163073111,0.92238814,0.013750637,0.11464802,0.36860153,-2.0187666,1.0111606,9.481596,-2.9725294,5.2161617,4.95091,0
163106445,0.9216727,0.012194092,0.11585442,0.37006605,-2.0045412,1.0189658,9.579858,-3.7992313,5.836643,4.515641,0
163139779,0.9209308,0.0104787,0.11698659,0.37160587,-1.9935457,1.0375413,9.586864,-4.426846,5.817658,4.7319283,0
163173113,0.9201797,0.00897089,0.11808777,0.3731549,-2.1133447,0.9470241,9.627958,-3.8137348,5.458562,4.86167,0
163206447,0.9194713,0.007935815,0.11899882,0.37463182,-2.0791965,0.906444,9.584304,-2.5342312,4.2306857,4.778734,0
163239781,0.91874063,0.0068442076,0.1200922,0.376094,-2.1229467,0.9221343,9.55887,-2.4715629,4.888145,4.7347894,0
163273115,0.91802067,0.0056012124,0.1208407,0.37762988,-2.1385658,0.93160933,9.684563,-3.4270332,3.9916556,4.903296,0
163306449,0.91731083,0.0046797395,0.12150048,0.37915254,-2.1026442,0.8902721,9.518553,-2.5222316,3.2897007,4.9845133,0
163339783,0.9165475,0.0037138388,0.12231015,0.38074583,-2.1710598,0.91664726,9.579663,-2.4959977,3.8436327,5.2578907,0
163373117,0.9158195,0.0026652638,0.12273776,0.3823649,-2.1867254,0.8767066,9.5971775,-3.2689638,2.733213,5.2667975,0
163406451,0.91508216,0.0016762032,0.12318947,0.3839875,-2.224151,0.8943652,9.53062,-3.0518508,2.7347689,5.317209,0
163439785,0.9143542,0.00075663667,0.12384666,0.38550997,-2.2885892,0.8530128,9.519034,-2.5209248,3.284238,5.021862,0
163473119,0.9136067,0.00028968393,0.124489084,0.38707298,-2.2301342,0.8790044,9.483288,-1.1359943,2.6452906,5.3714375,0
163506453,0.9128647,-0.00021367727,0.12502435,0.38864806,-2.248883,0.87123954,9.484601,-1.3994658,2.3542912,5.390134,0
163539787,0.9121164,-0.0007759322,0.12583835,0.39013848,-2.233851,0.85224086,9.396659,-1.1765585,3.3098323,5.110803,0
163573121,0.9113401,-0.0011541509,0.1266448,0.3916875,-2.2695742,0.8376253,9.354404,-0.6356307,3.0505862,5.414377,0
163606455,0.9105676,-0.0016434,0.12747411,0.39321047,-2.340377,0.852059,9.398184,-0.94217634,3.2691007,5.2823176,0
163639789,0.90975076,-0.0024973408,0.12827954,0.39483154,-2.3396502,0.8822878,9.40731,-2.1605093,3.704947,5.493367,0
163673123,0.90892476,-0.003419272,0.12913996,0.39644313,-2.426903,0.88176864,9.50871,-2.2957256,3.9725614,5.451619,0
163706457,0.90814537,-0.004833572,0.12980549,0.39799383,-2.3653862,0.91241944,9.508939,-4.0737863,4.013919,4.9817853,0
163739791,0.90732056,-0.0061476724,0.13065699,0.3995753,-2.374918,0.867676,9.363731,-3.5229337,4.477209,5.192931,0
163773125,0.9064829,-0.007008872,0.1315357,0.401171,-2.4100225,0.8988565,9.419097,-2.081494,3.9450212,5.4647193,0
163806459,0.9055951,-0.00814692,0.13245235,0.40284953,-2.3813748,0.8986835,9.415151,-2.9324257,4.4654465,5.671684,0
163839793,0.90464586,-0.008836388,0.13384566,0.40450382,-2.466509,0.852163,9.458703,-0.8682007,5.3564935,5.9032803,0
163873127,0.9037057,-0.009407055,0.13487291,0.40624732,-2.4930146,0.8575967,9.589439,-1.0499872,4.0455647,6.2160635,0
163906461,0.90282494,-0.010138918,0.13556635,0.4079537,-2.5378447,0.80004174,9.459421,-1.9991238,3.2068431,5.9371653,0
163939795,0.90196705,-0.011005499,0.13641892,0.4095415,-2.552496,0.78328687,9.458325,-2.138169,3.8821166,5.4814196,0
163973129,0.9011442,-0.012119378,0.13705552,0.4111059,-2.51035,0.8562849,9.405164,-3.1974273,3.544457,5.2388015,0
164006463,0.9002375,-0.013479631,0.13773333,0.41282016,-2.5505686,0.8314113,9.329399,-3.9781613,4.0536575,5.7111855,0
164039797,0.89933175,-0.01521224,0.13828155,0.41454694,-2.5809467,0.8086235,9.500831,-5.3218384,4.179879,5.571573,0
164073131,0.89852756,-0.01648634,0.13889807,0.41603348,-2.543983,0.8150277,9.442984,-3.688622,3.7020915,4.9086866,0
164106465,0.89762163,-0.017584184,0.1396003,0.41770566,-2.4999716,0.82162607,9.46579,-3.1174777,3.7535791,5.719803,0
164139799,0.89670336,-0.018578917,0.1401676,0.4194414,-2.5516574,0.83273995,9.526945,-3.0258417,3.1920269,5.9781656,0
164173133,0.895756,-0.019406829,0.1406946,0.42124775,-2.601339,0.78069663,9.443364,-2.6071444,2.8376427,6.3187566,0
164206467,0.89485,-0.019607596,0.14158659,0.42286205,-2.6883223,0.767152,9.451477,-0.052698173,3.0458484,5.9973755,0
164239801,0.89397615,-0.019854339,0.14252587,0.4243809,-2.6419082,0.77601093,9.456406,-0.078400515,3.248457,5.642714,0
164273135,0.8931216,-0.02053944,0.14333208,0.4258733,-2.6890686,0.8123031,9.387949,-1.6064807,3.4711726,5.312119,0
164306469,0.8922195,-0.021026654,0.14391178,0.42754176,-2.6932454,0.8319657,9.417489,-1.4229462,2.4969096,6.0095396,0
164339803,0.8913009,-0.021364946,0.14461708,0.42919958,-2.717996,0.82077473,9.35963,-0.7792413,2.6719027,6.087147,0
164373137,0.89031607,-0.021669755,0.14532991,0.4309838,-2.7004867,0.77235276,9.308937,-0.735847,2.668842,6.595707,0
164406471,0.8892689,-0.022359438,0.14610499,0.43284467,-2.7397995,0.73392296,9.338502,-1.8647918,3.4545991,6.7361526,0
164439805,0.8883286,-0.023016706,0.14684094,0.43448865,-2.836941,0.7107519,9.351444,-1.7069916,3.2488928,5.9292064,0
164473139,0.88746107,-0.023618195,0.14749497,0.4360052,-2.8541186,0.82141995,9.375611,-1.5900564,2.8876956,5.458297,0
164506473,0.8865584,-0.024504805,0.14790894,0.43764907,-2.844862,0.8583498,9.370716,-2.8892741,2.5894039,5.7397294,0
164539807,0.88564235,-0.025721801,0.14836718,0.4392759,-2.854292,0.8441928,9.384063,-3.8250995,3.2294018,5.5506244,0
164573141,0.88464534,-0.026986385,0.14879577,0.44106027,-2.7879362,0.8863568,9.343256,-4.104547,3.2382708,6.1299853,0
164606475,0.88352984,-0.02815033,0.14936571,0.4430267,-2.8354774,0.8441695,9.32761,-3.6914854,3.5598266,6.93372,0
164639809,0.88246846,-0.028731719,0.14981438,0.44494906,-2.8610322,0.76635695,9.363726,-2.0813153,2.2805789,7.0096984,0
164673143,0.8814055,-0.029223911,0.15047029,0.4467987,-2.828759,0.7463257,9.305873,-1.4578184,2.7806287,6.8617277,0
164706477,0.8803442,-0.029533688,0.15150908,0.44851655,-2.9104555,0.77432203,9.413402,-0.25003776,3.672688,6.5964565,0
164739811,0.8787112,-0.029816916,0.15206163,0.45150304,-2.951354,0.7332323,9.365252,-0.33511677,2.02408,6.839572,0
164773145,0.877167,-0.030399373,0.15247546,0.4543184,-2.958898,0.76643056,9.271152,-1.4869719,2.0668788,6.457757,0
164806479,0.8756122,-0.031112198,0.15304011,0.45707136,-2.9428463,0.84694034,9.341252,-1.5954354,2.7305942,6.172226,0
164839813,0.87413204,-0.0318803,0.15345824,0.45970377,-2.946827,0.82034224,9.251972,-2.1950998,2.4132018,6.5743084,0
164873147,0.8726605,-0.032638613,0.15401931,0.46225142,-2.9800656,0.7942089,9.263967,-1.9128538,2.8352158,6.389057,0
164906481,0.8716541,-0.033257082,0.15465719,0.4638904,-2.940819,0.8802883,9.30257,-1.7601124,2.9138212,6.1093025,0
164939815,0.8706037,-0.033874307,0.1552124,0.46562955,-2.9554234,0.8707394,9.225071,-1.9488075,2.6762311,6.4739575,0
164973149,0.8695003,-0.03452873,0.15589638,0.46741164,-3.0237691,0.8405707,9.157589,-1.8857045,3.1439517,6.6870174,0
165006483,0.8683754,-0.035018627,0.15687154,0.46913666,-3.0015635,0.8131638,9.160914,-0.8996277,3.7673402,6.676567,0
165039817,0.86727643,-0.035589296,0.15787494,0.47078723,-3.0359805,0.8381795,9.219839,-1.0536753,3.97657,6.3761168,0
165073151,0.86609244,-0.03637644,0.15879202,0.47259507,-2.9690905,0.9281109,9.351476,-1.9364434,4.096335,6.8580656,0
165106485,0.86480916,-0.037560783,0.15937436,0.4746519,-3.1120107,0.8849198,9.455221,-3.8131402,3.7687948,7.5044875,0
165139819,0.86359644,-0.03803788,0.1599627,0.47661987,-3.1914487,0.8880937,9.40137,-1.6452461,2.6053169,7.5170946,0
165173153,0.86240274,-0.038190074,0.16048615,0.4785891,-3.1838121,0.9341836,9.333203,-0.78730303,1.8689957,7.6633997,0
165206487,0.86123735,-0.038295392,0.16089165,0.48053887,-3.0785584,1.0208806,9.264173,-0.83077407,1.4286036,7.5735297,0
165239821,0.8599275,-0.038660623,0.16170527,0.48257837,-2.9601614,1.0185573,9.146731,-0.99829435,3.1351414,7.9917746,0
165273155,0.85840714,-0.039267395,0.1627336,0.48488468,-3.063959,1.0008582,9.261416,-1.5355153,4.252754,9.0267315,0
165306489,0.8567903,-0.040103093,0.16359122,0.48738092,-3.1782026,0.9484087,9.505874,-2.6172445,4.1592884,9.599249,0
165339823,0.8552694,-0.04027288,0.1639034,0.4899266,-3.2881818,0.8587497,9.521617,-1.5857867,1.3768094,9.885974,0
165373157,0.8539411,-0.039552122,0.16421153,0.49219406,-3.230507,0.8529968,9.334164,1.2083416,-0.20590715,9.247206,0
165406491,0.8526049,-0.03927692,0.1645113,0.49442723,-3.096083,0.831864,9.281717,-0.09600931,0.53199875,8.908892,0
165439825,0.8511985,-0.039742187,0.16462116,0.49677122,-3.1705585,0.88528347,9.266966,-2.6613612,1.2591379,8.909815,0
165473159,0.84980226,-0.040387698,0.16454872,0.49912792,-3.206934,0.89836,9.374507,-3.506479,1.0256842,8.804559,0
165506493,0.84849733,-0.040517174,0.16433361,0.50140315,-3.1535044,1.004895,9.274176,-2.1861808,-0.31718165,8.684114,0
165539827,0.84704036,-0.04087088,0.16428028,0.5038495,-3.0889347,1.0501835,9.176385,-2.681525,0.6036825,9.344245,0
165573161,0.84557366,-0.041252684,0.16413581,0.5063229,-3.144636,1.0514545,9.150249,-2.9403734,0.38893893,9.414148,0
165606495,0.8439441,-0.041723624,0.1640178,0.5090343,-3.0956209,1.1720787,9.105286,-3.3138537,0.67917633,10.345093,0
165639829,0.8421101,-0.042119656,0.16413143,0.51199394,-3.1293247,1.1440474,9.070367,-2.8643694,1.3000036,11.502195,0
165673163,0.84013706,-0.04252365,0.16445571,0.51508826,-3.235146,1.1468061,9.210016,-2.6167078,1.9827183,12.1667595,0
165706497,0.83807766,-0.042982724,0.16451888,0.5183746,-3.1988058,1.0921925,9.229499,-3.3626676,1.3461908,12.807799,0
165739831,0.83598876,-0.043834824,0.1644478,0.5216882,-3.207722,1.0204498,9.247179,-4.7567906,1.672376,12.701272,0
165773165,0.83388793,-0.044326264,0.16427389,0.5250527,-3.179563,1.0049257,9.307019,-3.9366696,0.7287313,13.0586405,0
165806499,0.83181846,-0.044529904,0.16437173,0.5282778,-3.1777585,0.94175494,9.1909895,-2.5389035,0.99181265,12.808158,0
165839833,0.82969344,-0.04471056,0.16461608,0.53151846,-3.1563792,0.99804026,9.325022,-2.2255056,1.3977684,12.991289,0
165873167,0.8274841,-0.045150146,0.16431892,0.535006,-3.1928933,1.0067214,9.36522,-4.1071043,0.33643335,13.62083,0
165906501,0.8253442,-0.04578035,0.16389212,0.53837854,-3.2554882,0.99636596,9.378594,-4.8128886,0.29667592,13.039522,0
165939835,0.8231003,-0.046540394,0.16311936,0.5419712,-3.1408303,0.9749638,9.332031,-5.96261,-0.42085636,13.730186,0
165973169,0.8209119,-0.04710208,0.16241522,0.5454422,-3.2038472,0.8536469,9.268343,-5.196992,-0.6078359,13.407406,0
166006503,0.8187587,-0.04762096,0.16144934,0.5489092,-3.1508834,0.9196035,9.361939,-5.559009,-1.4463149,13.31299,0
166039837,0.81677777,-0.047802996,0.16061881,0.5520789,-3.1193202,0.8622055,9.304844,-4.1617346,-1.7479942,12.359435,0
166073171,0.814869,-0.047633708,0.1600563,0.5550696,-3.0959249,0.8499648,9.25567,-2.5560246,-1.6725767,11.960422,0
166106505,0.812994,-0.04738897,0.15950641,0.55799043,-3.114937,0.84289104,9.303457,-2.2762823,-1.7884614,11.745416,0
166139839,0.811208,-0.04742263,0.1586146,0.56083375,-3.139899,0.8575162,9.41171,-3.6524613,-2.2466733,11.15073,0
166173173,0.80955034,-0.047644883,0.157329,0.56356585,-3.0965557,0.9140683,9.400442,-4.8558636,-3.0331898,10.42826,0
166206507,0.8079578,-0.047826245,0.15623322,0.5661346,-2.977623,0.8352243,9.3434105,-4.275081,-2.5926566,9.901505,0
166239841,0.80635065,-0.047988832,0.15485896,0.56878394,-2.9961567,0.8452335,9.3264675,-4.809997,-3.4075322,10.11981,0
166273175,0.8048301,-0.048034135,0.15333691,0.5713402,-2.9654388,0.8648118,9.45383,-4.709531,-4.077165,9.731042,0
166306509,0.80348235,-0.047541082,0.15195301,0.5736435,-2.9345856,0.88038313,9.446421,-2.786141,-4.801095,8.998175,0
166339843,0.80218846,-0.046714377,0.15067446,0.5758553,-2.972849,0.79384875,9.388461,-1.5998228,-5.181066,8.831897,0
166373177,0.8009919,-0.04627194,0.14919785,0.5779374,-2.9721155,0.7781952,9.480555,-2.9680614,-4.996417,8.052834,0
166406511,0.80007964,-0.044920336,0.14776267,0.57967365,-2.8996017,0.7580814,9.447264,-0.15865807,-6.7794724,7.011028,0
166439845,0.7993126,-0.04329554,0.14637378,0.5812059,-2.810398,0.7593711,9.391494,0.81218946,-7.2389197,6.3084197,0
166473179,0.7985986,-0.042929497,0.14445372,0.5826929,-2.7179973,0.87796867,9.67407,-3.6763353,-6.202922,5.3680778,0
166506513,0.7979102,-0.04301331,0.14193328,0.5842472,-2.683065,0.9462313,9.761062,-6.142665,-6.9713264,5.1892276,0
166539847,0.7972404,-0.04299189,0.13902102,0.5858612,-2.8165224,0.92648983,9.888819,-6.66712,-8.274064,5.30911,0
166573181,0.7967842,-0.041572813,0.13596863,0.58729875,-2.786267,0.8883851,9.780376,-3.003179,-11.549074,5.0445127,0
166606515,0.79654604,-0.039641272,0.13329494,0.5883674,-2.6426888,0.8743439,9.565914,-0.6315082,-11.595606,3.8892488,0
166639849,0.79623467,-0.037924927,0.13054532,0.58951724,-2.5081751,0.9480492,9.540675,-1.4217509,-11.345872,4.1526785,0
166673183,0.7956704,-0.036314853,0.1273731,0.59107256,-2.4133182,0.9700691,9.428572,-2.7847033,-12.225992,5.6717386,0
166706517,0.795268,-0.034257032,0.1246228,0.59232175,-2.361055,0.90466744,9.210303,-0.5494192,-12.014131,4.756817,0
166739851,0.79482543,-0.03227925,0.122162625,0.59353834,-2.2518234,0.86958766,9.046788,-0.16910177,-11.037021,4.751924,0
166773185,0.79450625,-0.030552546,0.1201435,0.5944684,-2.2207482,0.7480335,8.885031,0.17814618,-9.339748,3.6653776,0
166806519,0.7942595,-0.029269688,0.11861429,0.59516925,-2.1006684,0.78104496,9.004718,0.069817066,-7.100838,2.7611437,0
166839853,0.79390144,-0.028023772,0.11727914,0.5959711,-2.1299198,0.7270296,8.900256,0.3137142,-6.460155,3.2725594,0
166873187,0.79360515,-0.02772988,0.11638633,0.5965542,-2.115767,0.69247997,8.850391,-1.2835677,-3.306933,2.2108722,0
166906521,0.7935405,-0.028187355,0.11576461,0.59673965,-2.183958,0.6982057,9.0696335,-2.5961163,-1.0818613,0.3826314,0
166939855,0.79350907,-0.028261537,0.11538445,0.5968514,-2.131365,0.7097235,8.960635,-1.0222092,-1.2161869,0.29398575,0
166973189,0.79353064,-0.029218415,0.115319334,0.5967894,-2.0824652,0.73795575,9.077465,-2.7093246,1.4495927,-0.60388356,0
167006523,0.79362303,-0.030712787,0.11520045,0.5966144,-2.0814404,0.8136385,9.286844,-4.234101,2.3889453,-1.2723178,0
167039857,0.7937017,-0.031607546,0.11568929,0.59636843,-2.1167645,0.8613502,9.353906,-1.3258222,2.8304307,-1.1342841,0
167073191,0.7937889,-0.03249492,0.11636897,0.5960723,-2.170575,0.84222686,9.615664,-0.8943827,3.3384778,-1.263641,0
167106525,0.79399204,-0.03331185,0.11694908,0.5956431,-2.1186967,0.88387203,9.628115,-0.8406986,2.8919017,-1.8448062,0
167139859,0.7941704,-0.03440659,0.11734739,0.59526455,-2.2246792,0.8981941,9.865069,-1.9950951,2.9697132,-1.789009,0
167173193,0.7942865,-0.03575698,0.116767235,0.5951443,-2.2096937,0.91024303,9.946493,-4.80732,0.81704867,-1.176507,0
167206527,0.7944122,-0.03666812,0.11616035,0.5950396,-2.26753,0.82386845,9.854364,-3.668469,-0.15943909,-0.98106897,0
167239861,0.7946784,-0.0366277,0.11562346,0.5947911,-2.2027497,0.7784432,9.702549,-0.8518847,-1.9520719,-1.2711647,0
167273195,0.7949869,-0.03658386,0.11499806,0.5945028,-2.1494803,0.7435158,9.629709,-1.0026731,-2.2117014,-1.4746127,0
167306529,0.79543996,-0.03657641,0.114476405,0.5939978,-2.1777954,0.76025075,9.597985,-0.78596425,-1.8827963,-2.3652883,0
167339863,0.79585695,-0.036408737,0.11415004,0.59351194,-2.1958573,0.7591938,9.607059,0.038358226,-1.6634492,-2.1501162,0
